participant_id,scenario_id,difficulty,cognitive_trigger,participant_action,correct_response,is_correct,response_time_seconds,timestamp,metric_overall_accuracy,metric_total_scenarios,metric_correct_responses,metric_incorrect_responses,metric_average_response_time
P248,PS007,medium,curiosity_bias,safe_to_open,report_phishing,False,39.50260921867479,2025-10-02T18:54:17.907711,0.0,9,0,9,37.93022992748664
P248,PS008,hard,familiarity_bias,open_email,verify_with_sender,False,22.490336024385076,2025-10-02T18:54:17.907720,0.0,9,0,9,37.93022992748664
P248,PS006,easy,curiosity_bias,delete,report_phishing,False,28.99234940383856,2025-10-02T18:54:17.907728,0.0,9,0,9,37.93022992748664
P248,PS005,medium,urgency_bias,safe_to_open,report_phishing,False,45.48028974647392,2025-10-02T18:54:17.907735,0.0,9,0,9,37.93022992748664
P248,PS002,medium,authority_bias,click_link,report_phishing,False,42.53569834331074,2025-10-02T18:54:17.907739,0.0,9,0,9,37.93022992748664
P248,PS001,easy,authority_bias,delete,report_phishing,False,41.16678518789301,2025-10-02T18:54:17.907744,0.0,9,0,9,37.93022992748664
P248,PS009,medium,none,download_attachment,safe_to_open,False,42.317972406133464,2025-10-02T18:54:17.907748,0.0,9,0,9,37.93022992748664
P248,PS003,hard,authority_bias,download_attachment,report_phishing,False,39.6900528422992,2025-10-02T18:54:17.907752,0.0,9,0,9,37.93022992748664
P248,PS010,easy,none,delete,safe_to_open,False,39.19597617437099,2025-10-02T18:54:17.907756,0.0,9,0,9,37.93022992748664
P249,PS008,hard,familiarity_bias,click_link,verify_with_sender,False,59.170607693716114,2025-10-02T18:54:17.907833,0.1111111111111111,9,1,8,41.9874831539304
P249,PS007,medium,curiosity_bias,open_email,report_phishing,False,42.4793100292775,2025-10-02T18:54:17.907838,0.1111111111111111,9,1,8,41.9874831539304
P249,PS009,medium,none,report_phishing,safe_to_open,False,32.635365867207156,2025-10-02T18:54:17.907842,0.1111111111111111,9,1,8,41.9874831539304
P249,PS003,hard,authority_bias,verify_with_sender,report_phishing,False,59.73599566302333,2025-10-02T18:54:17.907846,0.1111111111111111,9,1,8,41.9874831539304
P249,PS005,medium,urgency_bias,report_phishing,report_phishing,True,31.68809721588938,2025-10-02T18:54:17.907850,0.1111111111111111,9,1,8,41.9874831539304
P249,PS004,easy,urgency_bias,delete,report_phishing,False,40.147007679821314,2025-10-02T18:54:17.907854,0.1111111111111111,9,1,8,41.9874831539304
P249,PS006,easy,curiosity_bias,verify_with_sender,report_phishing,False,46.6205077492644,2025-10-02T18:54:17.907858,0.1111111111111111,9,1,8,41.9874831539304
P249,PS002,medium,authority_bias,verify_with_sender,report_phishing,False,28.684948198416254,2025-10-02T18:54:17.907862,0.1111111111111111,9,1,8,41.9874831539304
P249,PS010,easy,none,open_email,safe_to_open,False,36.725508288758085,2025-10-02T18:54:17.907866,0.1111111111111111,9,1,8,41.9874831539304
P250,PS001,easy,authority_bias,download_attachment,report_phishing,False,53.37558476161978,2025-10-02T18:54:17.907938,0.0,9,0,9,48.04675734922526
P250,PS009,medium,none,verify_with_sender,safe_to_open,False,50.26509175229669,2025-10-02T18:54:17.907943,0.0,9,0,9,48.04675734922526
P250,PS007,medium,curiosity_bias,download_attachment,report_phishing,False,40.36528582314288,2025-10-02T18:54:17.907947,0.0,9,0,9,48.04675734922526
P250,PS005,medium,urgency_bias,click_link,report_phishing,False,34.1958525313636,2025-10-02T18:54:17.907951,0.0,9,0,9,48.04675734922526
P250,PS002,medium,authority_bias,safe_to_open,report_phishing,False,44.79988878704436,2025-10-02T18:54:17.907955,0.0,9,0,9,48.04675734922526
P250,PS003,hard,authority_bias,safe_to_open,report_phishing,False,65.08838540616243,2025-10-02T18:54:17.907959,0.0,9,0,9,48.04675734922526
P250,PS008,hard,familiarity_bias,open_email,verify_with_sender,False,45.589669956343215,2025-10-02T18:54:17.907963,0.0,9,0,9,48.04675734922526
P250,PS006,easy,curiosity_bias,verify_with_sender,report_phishing,False,63.62532437367096,2025-10-02T18:54:17.907967,0.0,9,0,9,48.04675734922526
P250,PS004,easy,urgency_bias,download_attachment,report_phishing,False,35.115732751383426,2025-10-02T18:54:17.907971,0.0,9,0,9,48.04675734922526
P251,PS001,easy,authority_bias,delete,report_phishing,False,25.708043018629056,2025-10-02T18:54:17.908039,0.3333333333333333,9,3,6,45.5708484633294
P251,PS008,hard,familiarity_bias,delete,verify_with_sender,False,43.530011842835265,2025-10-02T18:54:17.908043,0.3333333333333333,9,3,6,45.5708484633294
P251,PS010,easy,none,safe_to_open,safe_to_open,True,50.61273496590441,2025-10-02T18:54:17.908048,0.3333333333333333,9,3,6,45.5708484633294
P251,PS003,hard,authority_bias,open_email,report_phishing,False,71.5538044542789,2025-10-02T18:54:17.908052,0.3333333333333333,9,3,6,45.5708484633294
P251,PS002,medium,authority_bias,delete,report_phishing,False,66.84492414987014,2025-10-02T18:54:17.908056,0.3333333333333333,9,3,6,45.5708484633294
P251,PS006,easy,curiosity_bias,report_phishing,report_phishing,True,23.618486514623623,2025-10-02T18:54:17.908060,0.3333333333333333,9,3,6,45.5708484633294
P251,PS009,medium,none,safe_to_open,safe_to_open,True,63.05399004364838,2025-10-02T18:54:17.908065,0.3333333333333333,9,3,6,45.5708484633294
P251,PS005,medium,urgency_bias,click_link,report_phishing,False,16.975921058126833,2025-10-02T18:54:17.908069,0.3333333333333333,9,3,6,45.5708484633294
P251,PS007,medium,curiosity_bias,open_email,report_phishing,False,48.23972012204795,2025-10-02T18:54:17.908074,0.3333333333333333,9,3,6,45.5708484633294
P252,PS009,medium,none,open_email,safe_to_open,False,49.27031921107819,2025-10-02T18:54:17.908142,0.1111111111111111,9,1,8,39.7289505321941
P252,PS005,medium,urgency_bias,report_phishing,report_phishing,True,27.62606502767539,2025-10-02T18:54:17.908146,0.1111111111111111,9,1,8,39.7289505321941
P252,PS001,easy,authority_bias,verify_with_sender,report_phishing,False,51.44792798278455,2025-10-02T18:54:17.908150,0.1111111111111111,9,1,8,39.7289505321941
P252,PS008,hard,familiarity_bias,open_email,verify_with_sender,False,43.320397276685696,2025-10-02T18:54:17.908154,0.1111111111111111,9,1,8,39.7289505321941
P252,PS002,medium,authority_bias,click_link,report_phishing,False,14.504676400393922,2025-10-02T18:54:17.908158,0.1111111111111111,9,1,8,39.7289505321941
P252,PS010,easy,none,download_attachment,safe_to_open,False,45.60370669556003,2025-10-02T18:54:17.908163,0.1111111111111111,9,1,8,39.7289505321941
P252,PS003,hard,authority_bias,click_link,report_phishing,False,41.67498039499024,2025-10-02T18:54:17.908167,0.1111111111111111,9,1,8,39.7289505321941
P252,PS004,easy,urgency_bias,download_attachment,report_phishing,False,60.44388854478208,2025-10-02T18:54:17.908171,0.1111111111111111,9,1,8,39.7289505321941
P252,PS007,medium,curiosity_bias,download_attachment,report_phishing,False,23.66859325579677,2025-10-02T18:54:17.908175,0.1111111111111111,9,1,8,39.7289505321941
P253,PS003,hard,authority_bias,verify_with_sender,report_phishing,False,64.77516276576881,2025-10-02T18:54:17.908241,0.0,9,0,9,46.12808998929164
P253,PS001,easy,authority_bias,click_link,report_phishing,False,54.99882600893474,2025-10-02T18:54:17.908246,0.0,9,0,9,46.12808998929164
P253,PS004,easy,urgency_bias,click_link,report_phishing,False,20.37658849301937,2025-10-02T18:54:17.908250,0.0,9,0,9,46.12808998929164
P253,PS008,hard,familiarity_bias,click_link,verify_with_sender,False,16.29968072413347,2025-10-02T18:54:17.908254,0.0,9,0,9,46.12808998929164
P253,PS009,medium,none,verify_with_sender,safe_to_open,False,58.139841267453555,2025-10-02T18:54:17.908258,0.0,9,0,9,46.12808998929164
P253,PS005,medium,urgency_bias,download_attachment,report_phishing,False,56.30477565285956,2025-10-02T18:54:17.908262,0.0,9,0,9,46.12808998929164
P253,PS007,medium,curiosity_bias,verify_with_sender,report_phishing,False,37.52386632603486,2025-10-02T18:54:17.908266,0.0,9,0,9,46.12808998929164
P253,PS002,medium,authority_bias,delete,report_phishing,False,55.59753841600983,2025-10-02T18:54:17.908270,0.0,9,0,9,46.12808998929164
P253,PS010,easy,none,delete,safe_to_open,False,51.13653024941058,2025-10-02T18:54:17.908274,0.0,9,0,9,46.12808998929164
P254,PS006,easy,curiosity_bias,report_phishing,report_phishing,True,54.083231499449894,2025-10-02T18:54:17.908343,0.3333333333333333,9,3,6,40.29901858810182
P254,PS007,medium,curiosity_bias,report_phishing,report_phishing,True,44.79245486980003,2025-10-02T18:54:17.908347,0.3333333333333333,9,3,6,40.29901858810182
P254,PS005,medium,urgency_bias,report_phishing,report_phishing,True,58.476638026355374,2025-10-02T18:54:17.908353,0.3333333333333333,9,3,6,40.29901858810182
P254,PS003,hard,authority_bias,verify_with_sender,report_phishing,False,40.68022758670348,2025-10-02T18:54:17.908358,0.3333333333333333,9,3,6,40.29901858810182
P254,PS001,easy,authority_bias,delete,report_phishing,False,31.8176463170988,2025-10-02T18:54:17.908362,0.3333333333333333,9,3,6,40.29901858810182
P254,PS009,medium,none,report_phishing,safe_to_open,False,37.13706216439736,2025-10-02T18:54:17.908366,0.3333333333333333,9,3,6,40.29901858810182
P254,PS008,hard,familiarity_bias,delete,verify_with_sender,False,21.679265041112597,2025-10-02T18:54:17.908370,0.3333333333333333,9,3,6,40.29901858810182
P254,PS002,medium,authority_bias,safe_to_open,report_phishing,False,38.61856945419452,2025-10-02T18:54:17.908374,0.3333333333333333,9,3,6,40.29901858810182
P254,PS004,easy,urgency_bias,safe_to_open,report_phishing,False,35.40607233380432,2025-10-02T18:54:17.908379,0.3333333333333333,9,3,6,40.29901858810182
P255,PS009,medium,none,safe_to_open,safe_to_open,True,20.59753502067791,2025-10-02T18:54:17.908444,0.2222222222222222,9,2,7,49.31310790448013
P255,PS007,medium,curiosity_bias,report_phishing,report_phishing,True,35.210690984907345,2025-10-02T18:54:17.908449,0.2222222222222222,9,2,7,49.31310790448013
P255,PS010,easy,none,click_link,safe_to_open,False,68.74775745393438,2025-10-02T18:54:17.908453,0.2222222222222222,9,2,7,49.31310790448013
P255,PS005,medium,urgency_bias,click_link,report_phishing,False,56.30935879463093,2025-10-02T18:54:17.908457,0.2222222222222222,9,2,7,49.31310790448013
P255,PS004,easy,urgency_bias,click_link,report_phishing,False,47.82467841306114,2025-10-02T18:54:17.908461,0.2222222222222222,9,2,7,49.31310790448013
P255,PS006,easy,curiosity_bias,open_email,report_phishing,False,54.20789613443035,2025-10-02T18:54:17.908465,0.2222222222222222,9,2,7,49.31310790448013
P255,PS003,hard,authority_bias,click_link,report_phishing,False,45.1523016231711,2025-10-02T18:54:17.908469,0.2222222222222222,9,2,7,49.31310790448013
P255,PS008,hard,familiarity_bias,report_phishing,verify_with_sender,False,67.67345737735563,2025-10-02T18:54:17.908473,0.2222222222222222,9,2,7,49.31310790448013
P255,PS002,medium,authority_bias,safe_to_open,report_phishing,False,48.09429533815238,2025-10-02T18:54:17.908477,0.2222222222222222,9,2,7,49.31310790448013
P256,PS009,medium,none,report_phishing,safe_to_open,False,75.34222924253979,2025-10-02T18:54:17.908545,0.2222222222222222,9,2,7,46.63041994603488
P256,PS003,hard,authority_bias,verify_with_sender,report_phishing,False,33.90301769266685,2025-10-02T18:54:17.908550,0.2222222222222222,9,2,7,46.63041994603488
P256,PS006,easy,curiosity_bias,verify_with_sender,report_phishing,False,58.22955495529105,2025-10-02T18:54:17.908554,0.2222222222222222,9,2,7,46.63041994603488
P256,PS002,medium,authority_bias,open_email,report_phishing,False,50.50196943674386,2025-10-02T18:54:17.908558,0.2222222222222222,9,2,7,46.63041994603488
P256,PS008,hard,familiarity_bias,verify_with_sender,verify_with_sender,True,37.174698738889674,2025-10-02T18:54:17.908562,0.2222222222222222,9,2,7,46.63041994603488
P256,PS005,medium,urgency_bias,open_email,report_phishing,False,41.60171067637159,2025-10-02T18:54:17.908567,0.2222222222222222,9,2,7,46.63041994603488
P256,PS010,easy,none,safe_to_open,safe_to_open,True,44.871931026886394,2025-10-02T18:54:17.908571,0.2222222222222222,9,2,7,46.63041994603488
P256,PS001,easy,authority_bias,download_attachment,report_phishing,False,54.46271481418675,2025-10-02T18:54:17.908575,0.2222222222222222,9,2,7,46.63041994603488
P256,PS007,medium,curiosity_bias,open_email,report_phishing,False,23.58595293073798,2025-10-02T18:54:17.908579,0.2222222222222222,9,2,7,46.63041994603488
P257,PS002,medium,authority_bias,download_attachment,report_phishing,False,32.43799120405774,2025-10-02T18:54:17.908644,0.2222222222222222,9,2,7,45.20883802193055
P257,PS010,easy,none,safe_to_open,safe_to_open,True,37.87357400082779,2025-10-02T18:54:17.908648,0.2222222222222222,9,2,7,45.20883802193055
P257,PS003,hard,authority_bias,download_attachment,report_phishing,False,38.866630690590405,2025-10-02T18:54:17.908653,0.2222222222222222,9,2,7,45.20883802193055
P257,PS005,medium,urgency_bias,report_phishing,report_phishing,True,30.470948576263183,2025-10-02T18:54:17.908657,0.2222222222222222,9,2,7,45.20883802193055
P257,PS008,hard,familiarity_bias,click_link,verify_with_sender,False,38.76803328133972,2025-10-02T18:54:17.908661,0.2222222222222222,9,2,7,45.20883802193055
P257,PS001,easy,authority_bias,download_attachment,report_phishing,False,84.78012173724835,2025-10-02T18:54:17.908665,0.2222222222222222,9,2,7,45.20883802193055
P257,PS009,medium,none,click_link,safe_to_open,False,58.8913909192211,2025-10-02T18:54:17.908669,0.2222222222222222,9,2,7,45.20883802193055
P257,PS007,medium,curiosity_bias,delete,report_phishing,False,48.33166864175787,2025-10-02T18:54:17.908673,0.2222222222222222,9,2,7,45.20883802193055
P257,PS006,easy,curiosity_bias,verify_with_sender,report_phishing,False,36.45918314606883,2025-10-02T18:54:17.908678,0.2222222222222222,9,2,7,45.20883802193055
P258,PS001,easy,authority_bias,verify_with_sender,report_phishing,False,80.69573691467524,2025-10-02T18:54:17.908760,0.1111111111111111,9,1,8,56.16781285917679
P258,PS002,medium,authority_bias,report_phishing,report_phishing,True,72.88994563233463,2025-10-02T18:54:17.908764,0.1111111111111111,9,1,8,56.16781285917679
P258,PS007,medium,curiosity_bias,download_attachment,report_phishing,False,63.646359042217874,2025-10-02T18:54:17.908768,0.1111111111111111,9,1,8,56.16781285917679
P258,PS004,easy,urgency_bias,delete,report_phishing,False,42.03357132917154,2025-10-02T18:54:17.908773,0.1111111111111111,9,1,8,56.16781285917679
P258,PS005,medium,urgency_bias,delete,report_phishing,False,59.87734106267398,2025-10-02T18:54:17.908777,0.1111111111111111,9,1,8,56.16781285917679
P258,PS009,medium,none,click_link,safe_to_open,False,43.459048103785165,2025-10-02T18:54:17.908781,0.1111111111111111,9,1,8,56.16781285917679
P258,PS003,hard,authority_bias,click_link,report_phishing,False,32.34613410360821,2025-10-02T18:54:17.908786,0.1111111111111111,9,1,8,56.16781285917679
P258,PS008,hard,familiarity_bias,report_phishing,verify_with_sender,False,60.28875559245835,2025-10-02T18:54:17.908790,0.1111111111111111,9,1,8,56.16781285917679
P258,PS006,easy,curiosity_bias,open_email,report_phishing,False,50.27342395166619,2025-10-02T18:54:17.908794,0.1111111111111111,9,1,8,56.16781285917679
P259,PS003,hard,authority_bias,safe_to_open,report_phishing,False,19.268731962242686,2025-10-02T18:54:17.908862,0.2222222222222222,9,2,7,43.08583583407236
P259,PS009,medium,none,verify_with_sender,safe_to_open,False,39.37021127837775,2025-10-02T18:54:17.908867,0.2222222222222222,9,2,7,43.08583583407236
P259,PS002,medium,authority_bias,open_email,report_phishing,False,42.48019463195415,2025-10-02T18:54:17.908871,0.2222222222222222,9,2,7,43.08583583407236
P259,PS006,easy,curiosity_bias,report_phishing,report_phishing,True,41.09136032017475,2025-10-02T18:54:17.908875,0.2222222222222222,9,2,7,43.08583583407236
P259,PS005,medium,urgency_bias,report_phishing,report_phishing,True,50.202859648935274,2025-10-02T18:54:17.908879,0.2222222222222222,9,2,7,43.08583583407236
P259,PS001,easy,authority_bias,delete,report_phishing,False,37.956971912392,2025-10-02T18:54:17.908883,0.2222222222222222,9,2,7,43.08583583407236
P259,PS004,easy,urgency_bias,click_link,report_phishing,False,67.29075317728442,2025-10-02T18:54:17.908888,0.2222222222222222,9,2,7,43.08583583407236
P259,PS008,hard,familiarity_bias,open_email,verify_with_sender,False,47.096507682572145,2025-10-02T18:54:17.908892,0.2222222222222222,9,2,7,43.08583583407236
P259,PS007,medium,curiosity_bias,download_attachment,report_phishing,False,43.01493189271807,2025-10-02T18:54:17.908896,0.2222222222222222,9,2,7,43.08583583407236
P260,PS008,hard,familiarity_bias,download_attachment,verify_with_sender,False,39.84488936992475,2025-10-02T18:54:17.908963,0.2222222222222222,9,2,7,46.20940468822633
P260,PS005,medium,urgency_bias,safe_to_open,report_phishing,False,56.75262170967591,2025-10-02T18:54:17.908967,0.2222222222222222,9,2,7,46.20940468822633
P260,PS006,easy,curiosity_bias,open_email,report_phishing,False,45.68361122660052,2025-10-02T18:54:17.908972,0.2222222222222222,9,2,7,46.20940468822633
P260,PS007,medium,curiosity_bias,report_phishing,report_phishing,True,21.522215837340266,2025-10-02T18:54:17.908976,0.2222222222222222,9,2,7,46.20940468822633
P260,PS010,easy,none,delete,safe_to_open,False,64.36665517271322,2025-10-02T18:54:17.908980,0.2222222222222222,9,2,7,46.20940468822633
P260,PS001,easy,authority_bias,download_attachment,report_phishing,False,41.06160342260956,2025-10-02T18:54:17.908984,0.2222222222222222,9,2,7,46.20940468822633
P260,PS009,medium,none,verify_with_sender,safe_to_open,False,48.19074190197964,2025-10-02T18:54:17.908988,0.2222222222222222,9,2,7,46.20940468822633
P260,PS003,hard,authority_bias,report_phishing,report_phishing,True,57.37270255613242,2025-10-02T18:54:17.908992,0.2222222222222222,9,2,7,46.20940468822633
P260,PS002,medium,authority_bias,safe_to_open,report_phishing,False,41.08960099706062,2025-10-02T18:54:17.908996,0.2222222222222222,9,2,7,46.20940468822633
P261,PS002,medium,authority_bias,safe_to_open,report_phishing,False,30.082493698490623,2025-10-02T18:54:17.909062,0.2222222222222222,9,2,7,47.52171576090462
P261,PS008,hard,familiarity_bias,safe_to_open,verify_with_sender,False,49.189142120316504,2025-10-02T18:54:17.909067,0.2222222222222222,9,2,7,47.52171576090462
P261,PS004,easy,urgency_bias,verify_with_sender,report_phishing,False,36.288550046467,2025-10-02T18:54:17.909071,0.2222222222222222,9,2,7,47.52171576090462
P261,PS009,medium,none,safe_to_open,safe_to_open,True,50.159068713420105,2025-10-02T18:54:17.909075,0.2222222222222222,9,2,7,47.52171576090462
P261,PS007,medium,curiosity_bias,open_email,report_phishing,False,55.60848777489712,2025-10-02T18:54:17.909079,0.2222222222222222,9,2,7,47.52171576090462
P261,PS006,easy,curiosity_bias,safe_to_open,report_phishing,False,32.49508176120196,2025-10-02T18:54:17.909085,0.2222222222222222,9,2,7,47.52171576090462
P261,PS003,hard,authority_bias,click_link,report_phishing,False,69.12524855232252,2025-10-02T18:54:17.909090,0.2222222222222222,9,2,7,47.52171576090462
P261,PS005,medium,urgency_bias,report_phishing,report_phishing,True,70.16598056233798,2025-10-02T18:54:17.909094,0.2222222222222222,9,2,7,47.52171576090462
P261,PS001,easy,authority_bias,verify_with_sender,report_phishing,False,34.58138861868776,2025-10-02T18:54:17.909098,0.2222222222222222,9,2,7,47.52171576090462
P262,PS002,medium,authority_bias,open_email,report_phishing,False,41.45132239894514,2025-10-02T18:54:17.909181,0.2222222222222222,9,2,7,52.04460874548185
P262,PS001,easy,authority_bias,verify_with_sender,report_phishing,False,83.77128855333098,2025-10-02T18:54:17.909186,0.2222222222222222,9,2,7,52.04460874548185
P262,PS008,hard,familiarity_bias,click_link,verify_with_sender,False,57.77794468198012,2025-10-02T18:54:17.909191,0.2222222222222222,9,2,7,52.04460874548185
P262,PS010,easy,none,safe_to_open,safe_to_open,True,59.74202689756223,2025-10-02T18:54:17.909195,0.2222222222222222,9,2,7,52.04460874548185
P262,PS005,medium,urgency_bias,report_phishing,report_phishing,True,38.24776118904095,2025-10-02T18:54:17.909199,0.2222222222222222,9,2,7,52.04460874548185
P262,PS003,hard,authority_bias,click_link,report_phishing,False,56.25316908230521,2025-10-02T18:54:17.909203,0.2222222222222222,9,2,7,52.04460874548185
P262,PS007,medium,curiosity_bias,click_link,report_phishing,False,26.069774922276935,2025-10-02T18:54:17.909207,0.2222222222222222,9,2,7,52.04460874548185
P262,PS009,medium,none,click_link,safe_to_open,False,54.060610892645265,2025-10-02T18:54:17.909211,0.2222222222222222,9,2,7,52.04460874548185
P262,PS006,easy,curiosity_bias,delete,report_phishing,False,51.02758009124982,2025-10-02T18:54:17.909215,0.2222222222222222,9,2,7,52.04460874548185
P263,PS009,medium,none,report_phishing,safe_to_open,False,31.59530830225767,2025-10-02T18:54:17.909319,0.2222222222222222,9,2,7,49.0491501370743
P263,PS008,hard,familiarity_bias,verify_with_sender,verify_with_sender,True,74.30720430856681,2025-10-02T18:54:17.909324,0.2222222222222222,9,2,7,49.0491501370743
P263,PS005,medium,urgency_bias,delete,report_phishing,False,63.58293937254295,2025-10-02T18:54:17.909328,0.2222222222222222,9,2,7,49.0491501370743
P263,PS002,medium,authority_bias,open_email,report_phishing,False,30.26541762521391,2025-10-02T18:54:17.909333,0.2222222222222222,9,2,7,49.0491501370743
P263,PS010,easy,none,click_link,safe_to_open,False,33.626705534066474,2025-10-02T18:54:17.909337,0.2222222222222222,9,2,7,49.0491501370743
P263,PS006,easy,curiosity_bias,report_phishing,report_phishing,True,55.55888843313689,2025-10-02T18:54:17.909341,0.2222222222222222,9,2,7,49.0491501370743
P263,PS001,easy,authority_bias,download_attachment,report_phishing,False,62.88501974792904,2025-10-02T18:54:17.909345,0.2222222222222222,9,2,7,49.0491501370743
P263,PS003,hard,authority_bias,open_email,report_phishing,False,52.18326799161074,2025-10-02T18:54:17.909349,0.2222222222222222,9,2,7,49.0491501370743
P263,PS007,medium,curiosity_bias,safe_to_open,report_phishing,False,37.43759991834423,2025-10-02T18:54:17.909353,0.2222222222222222,9,2,7,49.0491501370743
P264,PS007,medium,curiosity_bias,download_attachment,report_phishing,False,68.26643946641337,2025-10-02T18:54:17.909426,0.0,9,0,9,52.23131384855088
P264,PS008,hard,familiarity_bias,delete,verify_with_sender,False,64.47472395738502,2025-10-02T18:54:17.909432,0.0,9,0,9,52.23131384855088
P264,PS009,medium,none,verify_with_sender,safe_to_open,False,54.723704446022154,2025-10-02T18:54:17.909436,0.0,9,0,9,52.23131384855088
P264,PS010,easy,none,delete,safe_to_open,False,55.14208482017752,2025-10-02T18:54:17.909440,0.0,9,0,9,52.23131384855088
P264,PS003,hard,authority_bias,safe_to_open,report_phishing,False,35.12853850044756,2025-10-02T18:54:17.909445,0.0,9,0,9,52.23131384855088
P264,PS005,medium,urgency_bias,verify_with_sender,report_phishing,False,32.930822083462786,2025-10-02T18:54:17.909449,0.0,9,0,9,52.23131384855088
P264,PS002,medium,authority_bias,click_link,report_phishing,False,43.75946388866799,2025-10-02T18:54:17.909453,0.0,9,0,9,52.23131384855088
P264,PS001,easy,authority_bias,open_email,report_phishing,False,48.59774875743248,2025-10-02T18:54:17.909457,0.0,9,0,9,52.23131384855088
P264,PS004,easy,urgency_bias,download_attachment,report_phishing,False,67.05829871694901,2025-10-02T18:54:17.909462,0.0,9,0,9,52.23131384855088
P265,PS010,easy,none,download_attachment,safe_to_open,False,40.918670822317154,2025-10-02T18:54:17.909531,0.1111111111111111,9,1,8,49.61208897784255
P265,PS004,easy,urgency_bias,delete,report_phishing,False,53.21660657916516,2025-10-02T18:54:17.909536,0.1111111111111111,9,1,8,49.61208897784255
P265,PS009,medium,none,safe_to_open,safe_to_open,True,59.674947598197235,2025-10-02T18:54:17.909540,0.1111111111111111,9,1,8,49.61208897784255
P265,PS001,easy,authority_bias,click_link,report_phishing,False,56.10628149742697,2025-10-02T18:54:17.909544,0.1111111111111111,9,1,8,49.61208897784255
P265,PS007,medium,curiosity_bias,safe_to_open,report_phishing,False,69.47728045708583,2025-10-02T18:54:17.909548,0.1111111111111111,9,1,8,49.61208897784255
P265,PS003,hard,authority_bias,safe_to_open,report_phishing,False,40.05489921677727,2025-10-02T18:54:17.909553,0.1111111111111111,9,1,8,49.61208897784255
P265,PS002,medium,authority_bias,click_link,report_phishing,False,26.39248562655001,2025-10-02T18:54:17.909557,0.1111111111111111,9,1,8,49.61208897784255
P265,PS008,hard,familiarity_bias,safe_to_open,verify_with_sender,False,48.3581072780523,2025-10-02T18:54:17.909561,0.1111111111111111,9,1,8,49.61208897784255
P265,PS005,medium,urgency_bias,download_attachment,report_phishing,False,52.30952172501098,2025-10-02T18:54:17.909565,0.1111111111111111,9,1,8,49.61208897784255
P266,PS005,medium,urgency_bias,verify_with_sender,report_phishing,False,27.82375872758599,2025-10-02T18:54:17.909633,0.3333333333333333,9,3,6,46.02728218496715
P266,PS007,medium,curiosity_bias,report_phishing,report_phishing,True,71.76923407533985,2025-10-02T18:54:17.909637,0.3333333333333333,9,3,6,46.02728218496715
P266,PS008,hard,familiarity_bias,open_email,verify_with_sender,False,55.78382358767274,2025-10-02T18:54:17.909642,0.3333333333333333,9,3,6,46.02728218496715
P266,PS004,easy,urgency_bias,download_attachment,report_phishing,False,69.4840713789028,2025-10-02T18:54:17.909646,0.3333333333333333,9,3,6,46.02728218496715
P266,PS010,easy,none,safe_to_open,safe_to_open,True,49.80608749325259,2025-10-02T18:54:17.909650,0.3333333333333333,9,3,6,46.02728218496715
P266,PS009,medium,none,click_link,safe_to_open,False,29.237518910711938,2025-10-02T18:54:17.909655,0.3333333333333333,9,3,6,46.02728218496715
P266,PS001,easy,authority_bias,report_phishing,report_phishing,True,49.12365054671872,2025-10-02T18:54:17.909659,0.3333333333333333,9,3,6,46.02728218496715
P266,PS002,medium,authority_bias,download_attachment,report_phishing,False,16.183066429377764,2025-10-02T18:54:17.909663,0.3333333333333333,9,3,6,46.02728218496715
P266,PS003,hard,authority_bias,download_attachment,report_phishing,False,45.034328515142015,2025-10-02T18:54:17.909667,0.3333333333333333,9,3,6,46.02728218496715
P267,PS009,medium,none,click_link,safe_to_open,False,52.426095379295646,2025-10-02T18:54:17.909745,0.0,9,0,9,42.38742114247657
P267,PS008,hard,familiarity_bias,download_attachment,verify_with_sender,False,41.31822494875011,2025-10-02T18:54:17.909750,0.0,9,0,9,42.38742114247657
P267,PS006,easy,curiosity_bias,safe_to_open,report_phishing,False,27.91866871877131,2025-10-02T18:54:17.909754,0.0,9,0,9,42.38742114247657
P267,PS007,medium,curiosity_bias,download_attachment,report_phishing,False,43.3325545778384,2025-10-02T18:54:17.909758,0.0,9,0,9,42.38742114247657
P267,PS003,hard,authority_bias,delete,report_phishing,False,35.405864546529614,2025-10-02T18:54:17.909763,0.0,9,0,9,42.38742114247657
P267,PS001,easy,authority_bias,verify_with_sender,report_phishing,False,43.62588275492016,2025-10-02T18:54:17.909767,0.0,9,0,9,42.38742114247657
P267,PS010,easy,none,verify_with_sender,safe_to_open,False,42.6042070438523,2025-10-02T18:54:17.909771,0.0,9,0,9,42.38742114247657
P267,PS005,medium,urgency_bias,verify_with_sender,report_phishing,False,20.410941740331,2025-10-02T18:54:17.909775,0.0,9,0,9,42.38742114247657
P267,PS002,medium,authority_bias,open_email,report_phishing,False,74.44435057200057,2025-10-02T18:54:17.909779,0.0,9,0,9,42.38742114247657
P268,PS004,easy,urgency_bias,safe_to_open,report_phishing,False,28.64917513703239,2025-10-02T18:54:17.909847,0.1111111111111111,9,1,8,44.305673414875095
P268,PS010,easy,none,download_attachment,safe_to_open,False,44.8526524979041,2025-10-02T18:54:17.909852,0.1111111111111111,9,1,8,44.305673414875095
P268,PS002,medium,authority_bias,safe_to_open,report_phishing,False,55.1343179426033,2025-10-02T18:54:17.909856,0.1111111111111111,9,1,8,44.305673414875095
